,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,country_cyrilic
15213,Lubutu,Lubutu,-0.7329,26.5833,Congo (Kinshasa),CD,COD,Maniema,,1313.0,Конго - Киншаса
15214,Fulacunda,Fulacunda,11.773,-15.195,Guinea-Bissau,GW,GNB,,,1311.0,Гвинеја-Бисау
15215,Cangamba,Cangamba,-13.6996,19.86,Angola,AO,AGO,Moxico,,1307.0,Ангола
15216,Chumikan,Chumikan,54.7114,135.3145,Russia,RU,RUS,Khabarovskiy Kray,,1305.0,Русија
15217,Kugluktuk,Kugluktuk,67.7987,-115.1254,Canada,CA,CAN,Nunavut,,1302.0,Канада
15218,Geraldton,Geraldton,49.7166,-86.9666,Canada,CA,CAN,Ontario,,1290.0,Канада
15219,Ayan,Ayan,56.4542,138.1673,Russia,RU,RUS,Khabarovskiy Kray,,1286.0,Русија
15220,Gillam,Gillam,56.35,-94.7,Canada,CA,CAN,Manitoba,,1281.0,Канада
15221,Kuujjuaq,Kuujjuaq,58.1,-68.4,Canada,CA,CAN,Québec,,1273.0,Канада
15222,Villa Rumipal,Villa Rumipal,-32.1833,-64.4833,Argentina,AR,ARG,Córdoba,,1269.0,Аргентина
15223,Ñacunday,Nacunday,-26.02,-54.7699,Paraguay,PY,PRY,Alto Paraná,,1250.0,Парагвај
15224,Lavrentiya,Lavrentiya,65.5833,-171.025,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1242.0,Русија
15225,Port Denison,Port Denison,-29.2828,114.9166,Australia,AU,AUS,Western Australia,,1213.0,Австралија
15226,Regedor Quissico,Regedor Quissico,-24.7257,34.766,Mozambique,MZ,MOZ,Inhambane,,1210.0,Мозамбик
15227,Halls Creek,Halls Creek,-18.2667,127.7667,Australia,AU,AUS,Western Australia,,1209.0,Австралија
15228,Çeleken,Celeken,39.4362,53.1226,Turkmenistan,TM,TKM,Balkan,,1206.0,Туркменистан
15229,Nipigon,Nipigon,49.017,-88.25,Canada,CA,CAN,Ontario,,1204.0,Канада
15230,San Rafael,San Rafael,-16.7795,-60.68,Bolivia,BO,BOL,Santa Cruz,,1201.0,Боливија
15231,Capitán Pablo Lagerenza,Capitan Pablo Lagerenza,-19.9161,-60.7833,Paraguay,PY,PRY,Alto Paraguay,,1200.0,Парагвај
15232,Buluko,Buluko,-0.757,28.528,Congo (Kinshasa),CD,COD,Nord-Kivu,,1192.0,Конго - Киншаса
15233,Winton,Winton,-22.3996,143.0333,Australia,AU,AUS,Queensland,,1157.0,Австралија
15234,Santo António,Santo Antonio,1.645,7.412,Sao Tome And Principe,ST,STP,Príncipe,,1156.0,Сао Томе и Принсипе
15235,Nain,Nain,56.5474,-61.686,Canada,CA,CAN,Newfoundland and Labrador,,1151.0,Канада
15236,Los Blancos,Los Blancos,-23.5996,-62.6,Argentina,AR,ARG,Salta,,1145.0,Аргентина
15237,Upernavik,Upernavik,72.7094,-56.1417,Greenland,GL,GRL,Qaasuitsup,,1129.0,Гренланд
15238,Puerto Acosta,Puerto Acosta,-15.4996,-69.1667,Bolivia,BO,BOL,La Paz,,1123.0,Боливија
15239,Mirbāţ,Mirbat,16.9924,54.6918,Oman,OM,OMN,Z̧ufār,,1120.0,Оман
15240,Dikson,Dikson,73.507,80.5451,Russia,RU,RUS,Krasnoyarskiy Kray,,1113.0,Русија
15241,Gjoa Haven,Gjoa Haven,68.6333,-95.9167,Canada,CA,CAN,Nunavut,,1109.0,Канада
15242,Klyuchi,Klyuchi,56.3,160.85,Russia,RU,RUS,Kamchatskiy Kray,,1089.0,Русија
15243,Exmouth,Exmouth,-21.9311,114.1233,Australia,AU,AUS,Western Australia,,1085.0,Австралија
15244,Fort McPherson,Fort McPherson,67.4915,-134.895,Canada,CA,CAN,Northwest Territories,,1069.0,Канада
15245,Argentia,Argentia,47.3004,-53.99,Canada,CA,CAN,Newfoundland and Labrador,,1063.0,Канада
15246,Omolon,Omolon,65.25,160.5,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1050.0,Русија
15247,Norman Wells,Norman Wells,65.2837,-126.85,Canada,CA,CAN,Northwest Territories,,1027.0,Канада
15248,Besalampy,Besalampy,-16.7495,44.4833,Madagascar,MG,MDG,Mahajanga,,1022.0,Мадагаскар
15249,Sicasica,Sicasica,-17.33,-67.73,Bolivia,BO,BOL,La Paz,,1006.0,Боливија
15250,Norseman,Norseman,-32.2,121.7666,Australia,AU,AUS,Western Australia,,1004.0,Австралија
15251,Altata,Altata,24.636,-107.9162,Mexico,MX,MEX,Sinaloa,,1000.0,Мексико
15252,Churchill,Churchill,58.766,-94.166,Canada,CA,CAN,Manitoba,,1000.0,Канада
15253,Cacolo,Cacolo,-10.1496,19.26,Angola,AO,AGO,Lunda Sul,,984.0,Ангола
15254,General Eugenio A. Garay,General Eugenio A. Garay,-20.52,-62.21,Paraguay,PY,PRY,Boquerón,,972.0,Парагвај
15255,Cuevo,Cuevo,-20.45,-63.53,Bolivia,BO,BOL,Santa Cruz,,953.0,Боливија
15256,Daraj,Daraj,30.1679,10.4567,Libya,LY,LBY,Nālūt,,931.0,Либија
15257,Yulara,Yulara,-25.2405,130.9889,Australia,AU,AUS,Northern Territory,,930.0,Австралија
15258,Tuktoyaktuk,Tuktoyaktuk,69.4548,-133.0492,Canada,CA,CAN,Northwest Territories,,929.0,Канада
15259,Berens River,Berens River,52.3666,-97.0333,Canada,CA,CAN,Manitoba,,892.0,Канада
15260,Hoskins,Hoskins,-5.4746,150.41,Papua New Guinea,PG,PNG,West New Britain,,871.0,Папуа Нова Гвинеја
15261,Shamattawa,Shamattawa,55.8504,-92.0833,Canada,CA,CAN,Manitoba,,870.0,Канада
15262,Luanza,Luanza,-8.6996,28.7,Congo (Kinshasa),CD,COD,Haut-Katanga,,861.0,Конго - Киншаса
15263,Baddeck,Baddeck,46.1,-60.754,Canada,CA,CAN,Nova Scotia,,852.0,Канада
15264,Coral Harbour,Coral Harbour,64.1538,-83.1766,Canada,CA,CAN,Nunavut,,834.0,Канада
15265,Georgetown,Georgetown,-18.3,143.5333,Australia,AU,AUS,Queensland,,818.0,Австралија
15266,La Scie,La Scie,49.967,-55.583,Canada,CA,CAN,Newfoundland and Labrador,,817.0,Канада
15267,Watson Lake,Watson Lake,60.1166,-128.8,Canada,CA,CAN,Yukon,,802.0,Канада
15268,Bávaro,Bavaro,18.717,-68.45,Dominican Republic,DO,DOM,Yuma,,795.0,Доминиканска Република
15269,Calulo,Calulo,-9.9996,14.9,Angola,AO,AGO,Kwanza Sul,,795.0,Ангола
15270,Uelen,Uelen,66.1541,-169.8106,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,776.0,Русија
15271,Taloyoak,Taloyoak,69.5333,-93.5333,Canada,CA,CAN,Nunavut,,774.0,Канада
15272,Muhembo,Muhembo,-18.2996,21.8,Botswana,BW,BWA,,,757.0,Боцвана
15273,Yerëma,Yerema,60.3808,107.7794,Russia,RU,RUS,Irkutskaya Oblast’,,745.0,Русија
15274,Comallo,Comallo,-41.0333,-70.2666,Argentina,AR,ARG,Río Negro,,741.0,Аргентина
15275,Natashquan,Natashquan,50.1913,-61.8107,Canada,CA,CAN,Québec,,722.0,Канада
15276,Satadougou,Satadougou,12.617,-11.4066,Mali,ML,MLI,Kayes,,706.0,Мали
15277,Serebryansk,Serebryansk,49.6999,83.4249,Kazakhstan,KZ,KAZ,Shyghys Qazaqstan,,701.0,Казахстан
15278,Zhaltyr,Zhaltyr,51.6324,69.8328,Kazakhstan,KZ,KAZ,Aqmola,,694.0,Казахстан
15279,Pannawonica,Pannawonica,-21.6366,116.325,Australia,AU,AUS,Western Australia,,686.0,Австралија
15280,Buchans,Buchans,48.817,-56.8666,Canada,CA,CAN,Newfoundland and Labrador,,685.0,Канада
15281,Djanet,Djanet,24.5529,9.4823,Algeria,DZ,DZA,Illizi,,666.0,Алжир
15282,Pine Creek,Pine Creek,-13.8162,131.8167,Australia,AU,AUS,Northern Territory,,665.0,Австралија
15283,Hall Beach,Hall Beach,68.7675,-81.2361,Canada,CA,CAN,Nunavut,,654.0,Канада
15284,Massangena,Massangena,-21.5373,32.9564,Mozambique,MZ,MOZ,Gaza,,650.0,Мозамбик
15285,Kimba,Kimba,-33.1496,136.4334,Australia,AU,AUS,South Australia,,636.0,Австралија
15286,Calatrava,Calatrava,1.1164,9.4186,Equatorial Guinea,GQ,GNQ,,,628.0,Екваторска Гвинеја
15287,Qaanaaq,Qaanaaq,77.4835,-69.3322,Greenland,GL,GRL,Qaasuitsup,,616.0,Гренланд
15288,Dibaya,Dibaya,-6.5095,22.87,Congo (Kinshasa),CD,COD,Kasaï Central,,603.0,Конго - Киншаса
15289,Panda,Panda,-24.0629,34.7303,Mozambique,MZ,MOZ,Inhambane,,602.0,Мозамбик
15290,Boulia,Boulia,-22.8996,139.9,Australia,AU,AUS,Queensland,,600.0,Австралија
15291,Tunduru,Tunduru,-11.0896,37.37,Tanzania,TZ,TZA,Ruvuma,,600.0,Танзанија
15292,Ype Jhú,Ype Jhu,-23.91,-55.46,Paraguay,PY,PRY,Canindeyú,,600.0,Парагвај
15293,Mingan,Mingan,50.3018,-64.0173,Canada,CA,CAN,Québec,,588.0,Канада
15294,Onslow,Onslow,-21.6576,115.0963,Australia,AU,AUS,Western Australia,,573.0,Австралија
15295,Sabaya,Sabaya,-19.0163,-68.3833,Bolivia,BO,BOL,Oruro,,573.0,Боливија
15296,Mikhalkino,Mikhalkino,69.4244,161.4811,Russia,RU,RUS,Sakha (Yakutiya),,570.0,Русија
15297,Ubombo,Ubombo,-27.5661,32.0833,South Africa,ZA,ZAF,KwaZulu-Natal,,564.0,Јужноафриканска Република
15298,Chiramba,Chiramba,-16.8921,34.6559,Mozambique,MZ,MOZ,Manica,,556.0,Мозамбик
15299,Llica,Llica,-19.8496,-68.25,Bolivia,BO,BOL,Potosí,,553.0,Боливија
15300,Kangirsuk,Kangirsuk,60.0248,-69.9991,Canada,CA,CAN,Québec,,549.0,Канада
15301,Mereeg,Mereeg,3.7666,47.3,Somalia,SO,SOM,Galguduud,,548.0,Сомалија
15302,Sandspit,Sandspit,53.2404,-131.8333,Canada,CA,CAN,British Columbia,,538.0,Канада
15303,Cowell,Cowell,-33.6829,136.9166,Australia,AU,AUS,South Australia,,537.0,Австралија
15304,Calenga,Calenga,-11.3196,16.2,Angola,AO,AGO,Bié,,531.0,Ангола
15305,Andamooka,Andamooka,-30.431,137.1656,Australia,AU,AUS,South Australia,,528.0,Австралија
15306,Punta Prieta,Punta Prieta,28.9337,-114.1666,Mexico,MX,MEX,Baja California,,527.0,Мексико
15307,Délįne,Deline,65.1833,-123.4167,Canada,CA,CAN,Northwest Territories,,525.0,Канада
15308,Fort Smith,Fort Smith,60.0,-111.8833,Canada,CA,CAN,Northwest Territories,,518.0,Канада
15309,Caluula,Caluula,11.967,50.75,Somalia,SO,SOM,Bari,,513.0,Сомалија
15310,Tournavista,Tournavista,-8.9322,-74.7052,Peru,PE,PER,Huánuco,,511.0,Перу
15311,Cartwright,Cartwright,53.7014,-57.0121,Canada,CA,CAN,Newfoundland and Labrador,,505.0,Канада
15312,Puerto Pinasco,Puerto Pinasco,-22.64,-57.79,Paraguay,PY,PRY,Presidente Hayes,,500.0,Парагвај
15313,Chitado,Chitado,-17.3196,13.92,Angola,AO,AGO,Cunene,,500.0,Ангола
15314,Yakossi,Yakossi,5.617,23.3167,Central African Republic,CF,CAF,,,500.0,Централноафриканска Република
15315,Tmassah,Tmassah,26.3666,15.8,Libya,LY,LBY,Murzuq,,500.0,Либија
15316,Holman,Holman,70.7334,-117.75,Canada,CA,CAN,Northwest Territories,,500.0,Канада
15317,Lynn Lake,Lynn Lake,56.85,-101.05,Canada,CA,CAN,Manitoba,,482.0,Канада
15318,Scoresbysund,Scoresbysund,70.4834,-21.9667,Greenland,GL,GRL,Sermersooq,,469.0,Гренланд
15319,Eidsvold,Eidsvold,-25.3662,151.1333,Australia,AU,AUS,Queensland,,459.0,Австралија
15320,Trout River,Trout River,49.4837,-58.1166,Canada,CA,CAN,Newfoundland and Labrador,,452.0,Канада
15321,Kullorsuaq,Kullorsuaq,74.5781,-57.225,Greenland,GL,GRL,Qaasuitsup,,450.0,Гренланд
15322,Woomera,Woomera,-31.1496,136.8,Australia,AU,AUS,South Australia,,450.0,Австралија
15323,Fort Resolution,Fort Resolution,61.1666,-113.683,Canada,CA,CAN,Northwest Territories,,448.0,Канада
15324,Forteau Bay,Forteau Bay,51.4504,-56.95,Canada,CA,CAN,Newfoundland and Labrador,,448.0,Канада
15325,Xangongo,Xangongo,-16.74,14.97,Angola,AO,AGO,Cunene,,447.0,Ангола
15326,Wilcannia,Wilcannia,-31.5662,143.3833,Australia,AU,AUS,New South Wales,,442.0,Австралија
15327,Hopedale,Hopedale,55.45,-60.2167,Canada,CA,CAN,Newfoundland and Labrador,,442.0,Канада
15328,Pukatawagan,Pukatawagan,55.7333,-101.3166,Canada,CA,CAN,Manitoba,,431.0,Канада
15329,Mount Magnet,Mount Magnet,-28.0662,117.8167,Australia,AU,AUS,Western Australia,,424.0,Австралија
15330,Tsavo,Tsavo,-2.9828,38.4666,Kenya,KE,KEN,Taita/Taveta,,414.0,Кенија
15331,Sherlovaya Gora,Sherlovaya Gora,50.5306,116.3006,Russia,RU,RUS,Zabaykal’skiy Kray,,411.0,Русија
15332,Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,-49.9745,-68.9035,Argentina,AR,ARG,Santa Cruz,,410.0,Аргентина
15333,Nizhneyansk,Nizhneyansk,71.4333,136.0666,Russia,RU,RUS,Sakha (Yakutiya),,400.0,Русија
15334,Korf,Korf,60.3321,165.8183,Russia,RU,RUS,Kamchatskiy Kray,,400.0,Русија
15335,Trepassey,Trepassey,46.737,-53.3633,Canada,CA,CAN,Newfoundland and Labrador,,398.0,Канада
15336,Espungabera,Espungabera,-20.4501,32.77,Mozambique,MZ,MOZ,Manica,,393.0,Мозамбик
15337,Chonchi,Chonchi,-42.61,-73.8099,Chile,CL,CHL,Los Lagos,,381.0,Чиле
15338,Toconao,Toconao,-23.1829,-68.0166,Chile,CL,CHL,Antofagasta,,378.0,Чиле
15339,Chesterfield Inlet,Chesterfield Inlet,63.3383,-90.7001,Canada,CA,CAN,Nunavut,,374.0,Канада
15340,Balsadero Río Verde,Balsadero Rio Verde,-52.65,-71.4666,Chile,CL,CHL,Magallanes y de la Antártica Chilena,,358.0,Чиле
15341,Eastmain,Eastmain,52.2333,-78.5167,Canada,CA,CAN,Québec,,335.0,Канада
15342,Laverton,Laverton,-28.627,122.404,Australia,AU,AUS,Western Australia,,316.0,Австралија
15343,Manyoni,Manyoni,-5.7796,34.9,Tanzania,TZ,TZA,Singida,,310.0,Танзанија
15344,Dease Lake,Dease Lake,58.4503,-130.0333,Canada,CA,CAN,British Columbia,,303.0,Канада
15345,Umm al ‘Abīd,Umm al `Abid,27.517,15.0333,Libya,LY,LBY,Wādī ash Shāţi’,,300.0,Либија
15346,Shoyna,Shoyna,67.8666,44.1334,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300.0,Русија
15347,Bugrino,Bugrino,68.8079,49.3042,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300.0,Русија
15348,Cazombo,Cazombo,-11.8896,22.9,Angola,AO,AGO,Moxico,,298.0,Ангола
15349,Put’ Lenina,Put' Lenina,68.5166,107.8,Russia,RU,RUS,Sakha (Yakutiya),,298.0,Русија
15350,Enurmino,Enurmino,66.95,-171.8166,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,297.0,Русија
15351,Richmond,Richmond,-20.7163,143.1333,Australia,AU,AUS,Queensland,,296.0,Австралија
15352,Paulatuk,Paulatuk,69.3833,-123.9833,Canada,CA,CAN,Northwest Territories,,294.0,Канада
15353,Yaupi,Yaupi,-2.8543,-77.9363,Ecuador,EC,ECU,Morona-Santiago,,293.0,Еквадор
15354,Ikela,Ikela,-1.1829,23.2666,Congo (Kinshasa),CD,COD,Tshuapa,,291.0,Конго - Киншаса
15355,Kulusuk,Kulusuk,65.5666,-37.1833,Greenland,GL,GRL,Sermersooq,,286.0,Гренланд
15356,Fort Simpson,Fort Simpson,61.85,-121.3333,Canada,CA,CAN,Northwest Territories,,283.0,Канада
15357,Birdsville,Birdsville,-25.8996,139.3666,Australia,AU,AUS,Queensland,,283.0,Австралија
15358,Amderma,Amderma,69.763,61.6677,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,282.0,Русија
15359,Brochet,Brochet,57.8832,-101.6666,Canada,CA,CAN,Manitoba,,278.0,Канада
15360,Cat Lake,Cat Lake,51.717,-91.8,Canada,CA,CAN,Ontario,,277.0,Канада
15361,Gubkin,Gubkin,51.2743,37.3843,Russia,RU,RUS,Belgorodskaya Oblast’,,272.0,Русија
15362,Radisson,Radisson,53.7836,-77.6166,Canada,CA,CAN,Québec,,270.0,Канада
15363,Ivanhoe,Ivanhoe,-32.8996,144.3,Australia,AU,AUS,New South Wales,,265.0,Австралија
15364,Port-Menier,Port-Menier,49.8226,-64.348,Canada,CA,CAN,Québec,,263.0,Канада
15365,Villa O’Higgins,Villa O'Higgins,-48.4679,-72.56,Chile,CL,CHL,Aysén,,250.0,Чиле
15366,Resolute,Resolute,74.6833,-94.9,Canada,CA,CAN,Nunavut,,250.0,Канада
15367,Tasiusaq,Tasiusaq,73.369,-56.0598,Greenland,GL,GRL,Qaasuitsup,,250.0,Гренланд
15368,Theodore,Theodore,-24.9495,150.0833,Australia,AU,AUS,Queensland,,246.0,Австралија
15369,Timbedgha,Timbedgha,16.2504,-8.1666,Mauritania,MR,MRT,Hodh ech Chargui,,245.0,Мавританија
15370,Nimule,Nimule,3.6,32.05,South Sudan,SS,SSD,Eastern Equatoria,,242.0,Јужен Судан
15371,Adelaide River,Adelaide River,-13.2495,131.1,Australia,AU,AUS,Northern Territory,,237.0,Австралија
15372,Kanyato,Kanyato,-4.4565,30.2614,Tanzania,TZ,TZA,Kigoma,,232.0,Танзанија
15373,Amau,Amau,-10.0426,148.565,Papua New Guinea,PG,PNG,Central,,230.0,Папуа Нова Гвинеја
15374,Leonora,Leonora,-28.8815,121.328,Australia,AU,AUS,Western Australia,,227.0,Австралија
15375,I-n-Amenas,I-n-Amenas,28.0503,9.55,Algeria,DZ,DZA,Illizi,,216.0,Алжир
15376,Zouar,Zouar,20.4587,16.5278,Chad,TD,TCD,Tibesti,,204.0,Чад
15377,Thargomindah,Thargomindah,-28.0,143.8167,Australia,AU,AUS,Queensland,,203.0,Австралија
15378,Mapai,Mapai,-22.8427,31.9631,Mozambique,MZ,MOZ,Gaza,,201.0,Мозамбик
15379,Burketown,Burketown,-17.7161,139.5666,Australia,AU,AUS,Queensland,,200.0,Австралија
15380,Kangersuatsiaq,Kangersuatsiaq,72.3796,-55.5491,Greenland,GL,GRL,Qaasuitsup,,200.0,Гренланд
15381,Upper Hay River,Upper Hay River,59.0333,-117.683,Canada,CA,CAN,Alberta,,200.0,Канада
15382,Port Hope Simpson,Port Hope Simpson,52.5333,-56.3,Canada,CA,CAN,Newfoundland and Labrador,,197.0,Канада
15383,Charaña,Charana,-17.5996,-69.4666,Bolivia,BO,BOL,La Paz,,197.0,Боливија
15384,Kalima,Kalima,-2.5096,26.43,Congo (Kinshasa),CD,COD,Maniema,,194.0,Конго - Киншаса
15385,Southern Cross,Southern Cross,-31.2161,119.3167,Australia,AU,AUS,Western Australia,,187.0,Австралија
15386,Camooweal,Camooweal,-19.9167,138.1167,Australia,AU,AUS,Queensland,,187.0,Австралија
15387,Quipungo,Quipungo,-14.8295,14.55,Angola,AO,AGO,Huíla,,186.0,Ангола
15388,Bicheno,Bicheno,-41.8784,148.2886,Australia,AU,AUS,Tasmania,,177.0,Австралија
15389,Vilankulo,Vilankulo,-21.9995,35.3166,Mozambique,MZ,MOZ,Inhambane,,177.0,Мозамбик
15390,Lusanga,Lusanga,-5.5829,16.5167,Congo (Kinshasa),CD,COD,Kwango,,177.0,Конго - Киншаса
15391,Hurdiyo,Hurdiyo,10.582,51.1233,Somalia,SO,SOM,Bari,,176.0,Сомалија
15392,Tsiigehtchic,Tsiigehtchic,67.4333,-133.75,Canada,CA,CAN,Northwest Territories,,175.0,Канада
15393,Androka,Androka,-25.0219,44.0749,Madagascar,MG,MDG,Toliara,,174.0,Мадагаскар
15394,Karumba,Karumba,-17.4833,140.8334,Australia,AU,AUS,Queensland,,173.0,Австралија
15395,Vikhorevka,Vikhorevka,56.0931,101.2427,Russia,RU,RUS,Irkutskaya Oblast’,,166.0,Русија
15396,Windorah,Windorah,-25.4332,142.6502,Australia,AU,AUS,Queensland,,158.0,Австралија
15397,Al Qunfudhah,Al Qunfudhah,19.1264,41.0789,Saudi Arabia,SA,SAU,,,157.0,Саудиска Арабија
15398,Ivujivik,Ivujivik,62.4166,-77.9,Canada,CA,CAN,Québec,,156.0,Канада
15399,Stony Rapids,Stony Rapids,59.2666,-105.8333,Canada,CA,CAN,Saskatchewan,,152.0,Канада
15400,Luiana,Luiana,-17.3695,23.0,Angola,AO,AGO,Kuando Kubango,,150.0,Ангола
15401,Bafwasende,Bafwasende,1.0838,27.2666,Congo (Kinshasa),CD,COD,Tshopo,,149.0,Конго - Киншаса
15402,Cuito Cuanavale,Cuito Cuanavale,-15.1596,19.17,Angola,AO,AGO,Kuando Kubango,,149.0,Ангола
15403,Narsarsuaq,Narsarsuaq,61.1666,-45.4166,Greenland,GL,GRL,Kujalleq,,145.0,Гренланд
15404,Bedourie,Bedourie,-24.3496,139.4666,Australia,AU,AUS,Queensland,,142.0,Австралија
15405,Buton,Buton,4.217,108.2,Indonesia,ID,IDN,Kepulauan Riau,,140.0,Индонезија
15406,Bifoun,Bifoun,-0.3329,10.3832,Gabon,GA,GAB,Moyen-Ogooué,,134.0,Габон
15407,Alert,Alert,82.4833,-62.25,Canada,CA,CAN,Nunavut,,125.0,Канада
15408,Fort Severn,Fort Severn,55.9833,-87.65,Canada,CA,CAN,Ontario,,125.0,Канада
15409,Rigolet,Rigolet,54.1766,-58.4473,Canada,CA,CAN,Newfoundland and Labrador,,124.0,Канада
15410,Lansdowne House,Lansdowne House,52.2166,-87.8833,Canada,CA,CAN,Ontario,,120.0,Канада
15411,Sharbaqty,Sharbaqty,52.4999,78.1499,Kazakhstan,KZ,KAZ,Pavlodar,,107.0,Казахстан
15412,Salluit,Salluit,62.1826,-75.6595,Canada,CA,CAN,Québec,,106.0,Канада
15413,Łutselk’e,Lutselk'e,62.4001,-110.7333,Canada,CA,CAN,Northwest Territories,,102.0,Канада
15414,Nichicun,Nichicun,29.5333,94.4167,China,CN,CHN,Tibet,,100.0,Кина
15415,Al ‘Uqaylah,Al `Uqaylah,30.257,19.2,Libya,LY,LBY,Al Wāḩāt,,100.0,Либија
15416,Savissivik,Savissivik,76.0195,-65.1125,Greenland,GL,GRL,Qaasuitsup,,66.0,Гренланд
15417,Godhavn,Godhavn,69.2442,-53.5652,Greenland,GL,GRL,Qaasuitsup,,10.0,Гренланд
15418,Villa Martín Colchak,Villa Martin Colchak,-20.7666,-67.7833,Bolivia,BO,BOL,Potosí,,10.0,Боливија
15419,Gyda,Gyda,70.8814,78.4661,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,10.0,Русија
15420,Güeppí,Gueppi,-0.1166,-75.23,Peru,PE,PER,Loreto,,10.0,Перу
15421,Tiyerbes,Tiyerbes,64.3761,120.5469,Russia,RU,RUS,Sakha (Yakutiya),,10.0,Русија
15422,Bîr Mogreïn,Bir Mogrein,25.2333,-11.5833,Mauritania,MR,MRT,Tiris Zemmour,,10.0,Мавританија
15423,Yessey,Yessey,68.4837,102.1666,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,Русија
15424,Manily,Manily,62.55,165.3,Russia,RU,RUS,Kamchatskiy Kray,,10.0,Русија
15425,Zhilinda,Zhilinda,70.1337,114.0,Russia,RU,RUS,Sakha (Yakutiya),,10.0,Русија
15426,Ust’-Olenëk,Ust'-Olenek,72.9978,119.7729,Russia,RU,RUS,Sakha (Yakutiya),,10.0,Русија
